球員,位置,攻擊得分,攔網得分,發球得分,接發,防守,舉球,總得分,match_id,隊伍類型,球員名稱
簡顯銘 #10,Libero,0,0,0,7,3,1,0,6100,客隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,0,0,0,0,6100,客隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6100,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,1,0,0,6100,客隊,范鍾坪圻
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6100,客隊,哈雷
雷貝洛 #8,OutsideHitter,0,0,0,0,0,0,0,6100,客隊,雷貝洛
申承勳 #6,Setter,0,0,0,0,0,0,0,6100,客隊,申承勳
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6100,客隊,陳冠銘
思丹 #10,OppositeHitter,20,6,0,0,0,0,26,6100,主隊,思丹
睿克 #14,OutsideHitter,16,5,0,4,2,0,21,6100,主隊,睿克
陳建禎 #19,OutsideHitter,14,1,0,14,5,0,15,6100,主隊,陳建禎
許睿恩 #15,MiddleBlocker,7,0,1,1,0,1,8,6100,主隊,許睿恩
馬亞拉 #17,MiddleBlocker,3,2,0,0,0,0,5,6100,主隊,馬亞拉
陳玠廷 #7,Setter,1,0,1,0,1,19,2,6100,主隊,陳玠廷
彭浩銘 #2,MiddleBlocker,0,1,0,0,0,0,1,6100,主隊,彭浩銘
林聖恩 #27,Libero,1,0,0,16,7,0,1,6100,主隊,林聖恩
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6100,主隊,呂慶鴻
鄭博升 #9,Libero,0,0,0,0,0,0,0,6100,主隊,鄭博升
周冠宇 #11,OppositeHitter,0,0,0,0,0,0,0,6100,主隊,周冠宇
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6100,主隊,張庭輔
柯宗甫 #13,MiddleBlocker,0,0,0,0,0,0,0,6100,主隊,柯宗甫
禹良聖 #30,Setter,0,0,0,0,0,16,0,6100,主隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6100,主隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,0,15,0,6100,主隊,盧清銓
馬可 #3,OutsideHitter,0,0,0,0,0,0,0,6100,主隊,馬可
阿薩力 #99,OutsideHitter,5,4,0,2,0,0,9,6101,客隊,阿薩力
利安 #10,OppositeHitter,9,0,0,0,0,1,9,6101,客隊,利安
劉鴻敏 #7,OutsideHitter,7,0,0,3,0,0,7,6101,客隊,劉鴻敏
許美中 #56,MiddleBlocker,4,0,0,2,0,0,4,6101,客隊,許美中
陳政錡 #4,MiddleBlocker,2,1,0,0,0,0,3,6101,客隊,陳政錡
李權紘 #66,OppositeHitter,2,1,0,0,1,0,3,6101,客隊,李權紘
高得益 #12,Setter,0,0,1,0,0,14,1,6101,客隊,高得益
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,6101,客隊,李尼希米
黃仁威 #20,Setter,0,0,0,0,0,2,0,6101,客隊,黃仁威
鄭玉森 #16,Libero,0,0,0,4,1,0,0,6101,客隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6101,客隊,甘茂宏
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6101,客隊,豹爾文
洪𤋮鈞 #8,OppositeHitter,0,0,0,0,0,0,0,6101,客隊,洪𤋮鈞
花村和哉 #14,OutsideHitter,0,0,0,0,0,0,0,6101,客隊,花村和哉
穆多 #15,MiddleBlocker,0,0,0,0,0,0,0,6101,客隊,穆多
劉博元 #5,OutsideHitter,0,0,0,0,0,0,0,6101,客隊,劉博元
黃意凱 #32,Libero,0,0,0,0,0,0,0,6101,客隊,黃意凱
施琅 #9,OutsideHitter,18,3,0,8,1,0,21,6101,主隊,施琅
吳宗軒 #11,OppositeHitter,11,0,2,0,2,1,13,6101,主隊,吳宗軒
漢佳 #2,OutsideHitter,4,2,0,2,0,0,6,6101,主隊,漢佳
汪秉勳 #15,MiddleBlocker,1,2,1,0,0,0,4,6101,主隊,汪秉勳
施宗諭 #10,MiddleBlocker,2,0,1,0,0,0,3,6101,主隊,施宗諭
薩蘭迪 #17,Setter,2,0,1,0,0,21,3,6101,主隊,薩蘭迪
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6101,主隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,0,0,6101,主隊,莊哲育
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,6101,主隊,林冠洲
張昀亮 #16,Libero,0,0,0,1,2,1,0,6101,主隊,張昀亮
宋柏霆 #12,OutsideHitter,0,0,0,0,0,0,0,6101,主隊,宋柏霆
蔡秉諺 #14,MiddleBlocker,0,0,0,0,0,0,0,6101,主隊,蔡秉諺
蘇厚禎 #20,Libero,0,0,0,0,0,0,0,6101,主隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,6101,主隊,許廷恩
高偉誠 #9,OppositeHitter,16,2,0,12,0,1,18,6102,客隊,高偉誠
洪榮發 #99,OppositeHitter,9,0,0,0,1,0,9,6102,客隊,洪榮發
陳冠中 #21,MiddleBlocker,4,0,0,0,0,0,4,6102,客隊,陳冠中
安德烈 #5,MiddleBlocker,3,0,1,0,0,0,4,6102,客隊,安德烈
曾祥銘 #14,MiddleBlocker,0,2,0,6,1,2,2,6102,客隊,曾祥銘
楊子頡 #11,OutsideHitter,1,0,0,9,1,0,1,6102,客隊,楊子頡
劉少宇 #20,Setter,0,0,1,0,0,12,1,6102,客隊,劉少宇
趙宇陽 #7,Setter,0,0,0,0,1,5,0,6102,客隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,11,1,0,0,6102,客隊,簡顯銘
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6102,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,7,0,0,6102,客隊,范鍾坪圻
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6102,客隊,哈雷
雷貝洛 #8,OutsideHitter,0,0,0,0,0,0,0,6102,客隊,雷貝洛
申承勳 #6,Setter,0,0,0,0,0,0,0,6102,客隊,申承勳
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6102,客隊,陳冠銘
施琅 #9,OutsideHitter,17,2,0,20,4,3,19,6102,主隊,施琅
吳宗軒 #11,OppositeHitter,15,1,1,0,3,2,17,6102,主隊,吳宗軒
漢佳 #2,OutsideHitter,8,1,0,8,2,1,9,6102,主隊,漢佳
汪秉勳 #15,MiddleBlocker,6,0,0,1,1,0,6,6102,主隊,汪秉勳
施宗諭 #10,MiddleBlocker,2,0,0,0,0,1,2,6102,主隊,施宗諭
宋柏霆 #12,OutsideHitter,1,0,0,0,0,0,1,6102,主隊,宋柏霆
蔡秉諺 #14,MiddleBlocker,0,0,1,0,0,1,1,6102,主隊,蔡秉諺
薩蘭迪 #17,Setter,0,0,1,1,6,30,1,6102,主隊,薩蘭迪
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6102,主隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,1,0,6102,主隊,莊哲育
林冠洲 #13,OutsideHitter,0,0,0,1,0,0,0,6102,主隊,林冠洲
張昀亮 #16,Libero,0,0,0,6,2,2,0,6102,主隊,張昀亮
蘇厚禎 #20,Libero,0,0,0,0,0,0,0,6102,主隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,6102,主隊,許廷恩
思丹 #10,OppositeHitter,22,1,1,1,5,0,24,6103,客隊,思丹
陳建禎 #19,OutsideHitter,16,1,1,14,5,2,18,6103,客隊,陳建禎
睿克 #14,OutsideHitter,15,1,1,3,3,0,17,6103,客隊,睿克
許睿恩 #15,MiddleBlocker,9,0,1,0,4,0,10,6103,客隊,許睿恩
馬亞拉 #17,MiddleBlocker,3,2,0,0,0,0,5,6103,客隊,馬亞拉
周冠宇 #11,OppositeHitter,3,0,1,0,1,0,4,6103,客隊,周冠宇
彭浩銘 #2,MiddleBlocker,2,0,0,0,0,0,2,6103,客隊,彭浩銘
張庭輔 #12,OutsideHitter,2,0,0,2,0,0,2,6103,客隊,張庭輔
柯宗甫 #13,MiddleBlocker,1,0,0,0,0,0,1,6103,客隊,柯宗甫
盧清銓 #22,Setter,0,0,1,0,2,3,1,6103,客隊,盧清銓
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6103,客隊,呂慶鴻
陳玠廷 #7,Setter,0,0,0,0,3,35,0,6103,客隊,陳玠廷
鄭博升 #9,Libero,0,0,0,0,1,1,0,6103,客隊,鄭博升
林聖恩 #27,Libero,0,0,0,15,2,0,0,6103,客隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,0,0,6103,客隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6103,客隊,阿巴西
馬可 #3,OutsideHitter,0,0,0,0,0,0,0,6103,客隊,馬可
陳政錡 #4,MiddleBlocker,11,3,0,0,0,0,14,6103,主隊,陳政錡
花村和哉 #14,OutsideHitter,12,0,2,7,2,0,14,6103,主隊,花村和哉
利安 #10,OppositeHitter,12,1,1,0,3,0,14,6103,主隊,利安
劉鴻敏 #7,OutsideHitter,12,0,1,14,1,0,13,6103,主隊,劉鴻敏
穆多 #15,MiddleBlocker,9,1,0,1,0,0,10,6103,主隊,穆多
李權紘 #66,OppositeHitter,5,1,0,0,1,0,6,6103,主隊,李權紘
阿薩力 #99,OutsideHitter,4,0,0,3,1,0,4,6103,主隊,阿薩力
高得益 #12,Setter,0,0,3,0,1,22,3,6103,主隊,高得益
黃仁威 #20,Setter,2,0,0,0,4,23,2,6103,主隊,黃仁威
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,6103,主隊,李尼希米
鄭玉森 #16,Libero,0,0,0,20,2,0,0,6103,主隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6103,主隊,甘茂宏
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6103,主隊,豹爾文
洪𤋮鈞 #8,OppositeHitter,0,0,0,0,0,0,0,6103,主隊,洪𤋮鈞
許美中 #56,MiddleBlocker,0,0,0,0,0,0,0,6103,主隊,許美中
劉博元 #5,OutsideHitter,0,0,0,0,0,0,0,6103,主隊,劉博元
黃意凱 #32,Libero,0,0,0,0,0,0,0,6103,主隊,黃意凱
高偉誠 #9,OppositeHitter,28,1,1,13,1,0,30,6104,客隊,高偉誠
洪榮發 #99,OppositeHitter,10,1,0,0,6,0,11,6104,客隊,洪榮發
安德烈 #5,MiddleBlocker,6,3,2,2,0,0,11,6104,客隊,安德烈
曾祥銘 #14,MiddleBlocker,8,2,0,1,0,0,10,6104,客隊,曾祥銘
楊子頡 #11,OutsideHitter,5,2,0,16,1,0,7,6104,客隊,楊子頡
趙宇陽 #7,Setter,0,1,0,0,3,45,1,6104,客隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,13,0,0,0,6104,客隊,簡顯銘
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6104,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,0,0,0,6104,客隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,3,0,6104,客隊,劉少宇
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,6104,客隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6104,客隊,哈雷
雷貝洛 #8,OutsideHitter,0,0,0,0,0,0,0,6104,客隊,雷貝洛
申承勳 #6,Setter,0,0,0,0,0,0,0,6104,客隊,申承勳
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6104,客隊,陳冠銘
李權紘 #66,OppositeHitter,21,2,0,1,0,0,23,6104,主隊,李權紘
劉鴻敏 #7,OutsideHitter,14,1,2,14,3,0,17,6104,主隊,劉鴻敏
陳政錡 #4,MiddleBlocker,5,4,0,0,2,0,9,6104,主隊,陳政錡
花村和哉 #14,OutsideHitter,8,0,0,1,2,0,8,6104,主隊,花村和哉
穆多 #15,MiddleBlocker,7,1,0,1,2,0,8,6104,主隊,穆多
阿薩力 #99,OutsideHitter,4,0,1,7,0,1,5,6104,主隊,阿薩力
黃仁威 #20,Setter,0,1,0,0,1,12,1,6104,主隊,黃仁威
高得益 #12,Setter,0,1,0,0,1,31,1,6104,主隊,高得益
利安 #10,OppositeHitter,1,0,0,0,0,0,1,6104,主隊,利安
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,6104,主隊,李尼希米
鄭玉森 #16,Libero,0,0,0,14,4,0,0,6104,主隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6104,主隊,甘茂宏
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6104,主隊,豹爾文
洪𤋮鈞 #8,OppositeHitter,0,0,0,0,0,0,0,6104,主隊,洪𤋮鈞
許美中 #56,MiddleBlocker,0,0,0,0,0,0,0,6104,主隊,許美中
劉博元 #5,OutsideHitter,0,0,0,0,0,0,0,6104,主隊,劉博元
黃意凱 #32,Libero,0,0,0,0,0,0,0,6104,主隊,黃意凱
睿克 #14,OutsideHitter,18,2,3,0,3,0,23,6105,客隊,睿克
思丹 #10,OppositeHitter,14,1,1,1,4,1,16,6105,客隊,思丹
馬亞拉 #17,MiddleBlocker,5,3,1,0,2,0,9,6105,客隊,馬亞拉
陳建禎 #19,OutsideHitter,6,0,0,5,4,0,6,6105,客隊,陳建禎
許睿恩 #15,MiddleBlocker,2,1,0,0,2,0,3,6105,客隊,許睿恩
陳玠廷 #7,Setter,0,2,0,0,1,30,2,6105,客隊,陳玠廷
周冠宇 #11,OppositeHitter,2,0,0,0,0,0,2,6105,客隊,周冠宇
張庭輔 #12,OutsideHitter,1,0,0,0,1,0,1,6105,客隊,張庭輔
柯宗甫 #13,MiddleBlocker,1,0,0,0,0,0,1,6105,客隊,柯宗甫
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6105,客隊,呂慶鴻
彭浩銘 #2,MiddleBlocker,0,0,0,0,0,0,0,6105,客隊,彭浩銘
鄭博升 #9,Libero,0,0,0,0,0,0,0,6105,客隊,鄭博升
林聖恩 #27,Libero,0,0,0,8,5,0,0,6105,客隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,0,0,6105,客隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6105,客隊,阿巴西
盧清銓 #22,Setter,0,0,0,0,1,3,0,6105,客隊,盧清銓
馬可 #3,OutsideHitter,0,0,0,0,0,0,0,6105,客隊,馬可
施琅 #9,OutsideHitter,19,2,1,5,5,0,22,6105,主隊,施琅
吳宗軒 #11,OppositeHitter,14,1,0,0,7,0,15,6105,主隊,吳宗軒
漢佳 #2,OutsideHitter,10,2,1,6,6,1,13,6105,主隊,漢佳
汪秉勳 #15,MiddleBlocker,3,1,0,0,1,1,4,6105,主隊,汪秉勳
施宗諭 #10,MiddleBlocker,3,1,0,0,1,0,4,6105,主隊,施宗諭
薩蘭迪 #17,Setter,1,0,2,0,3,22,3,6105,主隊,薩蘭迪
莊哲育 #4,Setter,1,0,0,0,0,4,1,6105,主隊,莊哲育
林冠洲 #13,OutsideHitter,1,0,0,1,4,0,1,6105,主隊,林冠洲
宋柏霆 #12,OutsideHitter,1,0,0,0,0,0,1,6105,主隊,宋柏霆
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6105,主隊,黃謙巽
張昀亮 #16,Libero,0,0,0,6,13,2,0,6105,主隊,張昀亮
蔡秉諺 #14,MiddleBlocker,0,0,0,0,0,0,0,6105,主隊,蔡秉諺
蘇厚禎 #20,Libero,0,0,0,0,0,0,0,6105,主隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,6105,主隊,許廷恩
高偉誠 #9,OppositeHitter,17,0,0,6,4,0,17,6106,客隊,高偉誠
安德烈 #5,MiddleBlocker,8,5,1,1,1,0,14,6106,客隊,安德烈
雷貝洛 #8,OutsideHitter,11,1,0,6,3,0,12,6106,客隊,雷貝洛
曾祥銘 #14,MiddleBlocker,4,2,0,0,0,1,6,6106,客隊,曾祥銘
洪榮發 #99,OppositeHitter,6,0,0,0,3,0,6,6106,客隊,洪榮發
趙宇陽 #7,Setter,1,1,0,0,1,19,2,6106,客隊,趙宇陽
劉少宇 #20,Setter,0,2,0,0,1,21,2,6106,客隊,劉少宇
簡顯銘 #10,Libero,0,0,0,7,2,0,0,6106,客隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,0,0,0,0,6106,客隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6106,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,4,0,0,6106,客隊,范鍾坪圻
陳冠中 #21,MiddleBlocker,0,0,0,0,0,0,0,6106,客隊,陳冠中
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6106,客隊,哈雷
申承勳 #6,Setter,0,0,0,0,0,0,0,6106,客隊,申承勳
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6106,客隊,陳冠銘
劉博元 #5,OutsideHitter,11,0,1,5,4,1,12,6106,主隊,劉博元
劉鴻敏 #7,OutsideHitter,11,0,0,15,1,0,11,6106,主隊,劉鴻敏
李權紘 #66,OppositeHitter,6,3,2,0,2,0,11,6106,主隊,李權紘
穆多 #15,MiddleBlocker,5,1,1,1,1,2,7,6106,主隊,穆多
陳政錡 #4,MiddleBlocker,2,0,0,0,0,0,2,6106,主隊,陳政錡
利安 #10,OppositeHitter,2,0,0,0,0,0,2,6106,主隊,利安
黃仁威 #20,Setter,1,0,0,0,2,23,1,6106,主隊,黃仁威
許美中 #56,MiddleBlocker,1,0,0,1,0,0,1,6106,主隊,許美中
花村和哉 #14,OutsideHitter,1,0,0,0,1,0,1,6106,主隊,花村和哉
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,6106,主隊,李尼希米
鄭玉森 #16,Libero,0,0,0,0,0,0,0,6106,主隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6106,主隊,甘茂宏
高得益 #12,Setter,0,0,0,0,0,35,0,6106,主隊,高得益
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6106,主隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,6106,主隊,阿薩力
洪𤋮鈞 #8,OppositeHitter,0,0,0,0,0,0,0,6106,主隊,洪𤋮鈞
黃意凱 #32,Libero,0,0,0,16,4,1,0,6106,主隊,黃意凱
漢佳 #2,OutsideHitter,11,2,5,5,0,0,18,6107,客隊,漢佳
施琅 #9,OutsideHitter,13,2,1,3,1,0,16,6107,客隊,施琅
吳宗軒 #11,OppositeHitter,13,1,1,0,1,0,15,6107,客隊,吳宗軒
汪秉勳 #15,MiddleBlocker,5,0,0,2,1,0,5,6107,客隊,汪秉勳
施宗諭 #10,MiddleBlocker,5,0,0,0,0,0,5,6107,客隊,施宗諭
薩蘭迪 #17,Setter,1,0,0,0,0,29,1,6107,客隊,薩蘭迪
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6107,客隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,0,0,6107,客隊,莊哲育
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,6107,客隊,林冠洲
張昀亮 #16,Libero,0,0,0,3,5,3,0,6107,客隊,張昀亮
宋柏霆 #12,OutsideHitter,0,0,0,0,0,1,0,6107,客隊,宋柏霆
蔡秉諺 #14,MiddleBlocker,0,0,0,0,0,0,0,6107,客隊,蔡秉諺
蘇厚禎 #20,Libero,0,0,0,0,0,0,0,6107,客隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,6107,客隊,許廷恩
睿克 #14,OutsideHitter,10,2,0,1,2,0,12,6107,主隊,睿克
思丹 #10,OppositeHitter,10,0,0,1,0,0,10,6107,主隊,思丹
陳建禎 #19,OutsideHitter,6,2,0,9,0,0,8,6107,主隊,陳建禎
馬亞拉 #17,MiddleBlocker,4,1,0,1,0,0,5,6107,主隊,馬亞拉
許睿恩 #15,MiddleBlocker,3,0,0,0,0,0,3,6107,主隊,許睿恩
彭浩銘 #2,MiddleBlocker,0,1,0,0,0,0,1,6107,主隊,彭浩銘
陳玠廷 #7,Setter,1,0,0,0,0,22,1,6107,主隊,陳玠廷
盧清銓 #22,Setter,0,1,0,0,0,8,1,6107,主隊,盧清銓
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6107,主隊,呂慶鴻
鄭博升 #9,Libero,0,0,0,0,0,0,0,6107,主隊,鄭博升
周冠宇 #11,OppositeHitter,0,0,0,0,0,0,0,6107,主隊,周冠宇
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6107,主隊,張庭輔
柯宗甫 #13,MiddleBlocker,0,0,0,0,0,0,0,6107,主隊,柯宗甫
林聖恩 #27,Libero,0,0,0,5,2,0,0,6107,主隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,0,0,6107,主隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6107,主隊,阿巴西
馬可 #3,OutsideHitter,0,0,0,0,0,0,0,6107,主隊,馬可
高偉誠 #9,OppositeHitter,17,0,0,2,3,0,17,6108,客隊,高偉誠
雷貝洛 #8,OutsideHitter,11,2,0,10,2,0,13,6108,客隊,雷貝洛
洪榮發 #99,OppositeHitter,12,0,0,0,1,0,12,6108,客隊,洪榮發
曾祥銘 #14,MiddleBlocker,7,2,0,0,1,0,9,6108,客隊,曾祥銘
安德烈 #5,MiddleBlocker,4,3,1,0,0,0,8,6108,客隊,安德烈
陳冠中 #21,MiddleBlocker,0,0,1,0,0,0,1,6108,客隊,陳冠中
趙宇陽 #7,Setter,0,0,0,0,0,2,0,6108,客隊,趙宇陽
簡顯銘 #10,Libero,0,0,0,8,0,0,0,6108,客隊,簡顯銘
楊子頡 #11,OutsideHitter,0,0,0,0,0,0,0,6108,客隊,楊子頡
郭宇祥 #12,Setter,0,0,0,0,0,0,0,6108,客隊,郭宇祥
范鍾坪圻 #18,Libero,0,0,0,0,2,0,0,6108,客隊,范鍾坪圻
劉少宇 #20,Setter,0,0,0,0,0,13,0,6108,客隊,劉少宇
哈雷 #3,OutsideHitter,0,0,0,0,0,0,0,6108,客隊,哈雷
申承勳 #6,Setter,0,0,0,0,0,0,0,6108,客隊,申承勳
陳冠銘 #4,OppositeHitter,0,0,0,0,0,0,0,6108,客隊,陳冠銘
睿克 #14,OutsideHitter,16,0,1,1,1,0,17,6108,主隊,睿克
馬亞拉 #17,MiddleBlocker,7,2,0,1,0,0,9,6108,主隊,馬亞拉
陳建禎 #19,OutsideHitter,7,0,1,16,3,0,8,6108,主隊,陳建禎
周冠宇 #11,OppositeHitter,6,0,0,0,0,0,6,6108,主隊,周冠宇
思丹 #10,OppositeHitter,3,1,0,0,0,0,4,6108,主隊,思丹
許睿恩 #15,MiddleBlocker,4,0,0,0,0,0,4,6108,主隊,許睿恩
彭浩銘 #2,MiddleBlocker,0,1,0,0,0,0,1,6108,主隊,彭浩銘
盧清銓 #22,Setter,0,1,0,0,0,8,1,6108,主隊,盧清銓
呂慶鴻 #1,Libero,0,0,0,0,0,0,0,6108,主隊,呂慶鴻
陳玠廷 #7,Setter,0,0,0,0,0,13,0,6108,主隊,陳玠廷
鄭博升 #9,Libero,0,0,0,0,0,0,0,6108,主隊,鄭博升
張庭輔 #12,OutsideHitter,0,0,0,0,0,0,0,6108,主隊,張庭輔
柯宗甫 #13,MiddleBlocker,0,0,0,0,0,0,0,6108,主隊,柯宗甫
林聖恩 #27,Libero,0,0,0,2,2,0,0,6108,主隊,林聖恩
禹良聖 #30,Setter,0,0,0,0,0,1,0,6108,主隊,禹良聖
阿巴西 #77,OutsideHitter,0,0,0,0,0,0,0,6108,主隊,阿巴西
馬可 #3,OutsideHitter,0,0,0,0,0,0,0,6108,主隊,馬可
施琅 #9,OutsideHitter,16,0,2,8,1,0,18,6109,客隊,施琅
吳宗軒 #11,OppositeHitter,14,1,1,0,1,0,16,6109,客隊,吳宗軒
漢佳 #2,OutsideHitter,11,2,2,11,0,0,15,6109,客隊,漢佳
施宗諭 #10,MiddleBlocker,8,5,1,0,0,0,14,6109,客隊,施宗諭
汪秉勳 #15,MiddleBlocker,5,3,0,0,1,0,8,6109,客隊,汪秉勳
薩蘭迪 #17,Setter,2,0,0,0,1,36,2,6109,客隊,薩蘭迪
宋柏霆 #12,OutsideHitter,1,0,0,0,0,1,1,6109,客隊,宋柏霆
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6109,客隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,0,0,6109,客隊,莊哲育
林冠洲 #13,OutsideHitter,0,0,0,0,0,0,0,6109,客隊,林冠洲
張昀亮 #16,Libero,0,0,0,6,0,0,0,6109,客隊,張昀亮
蔡秉諺 #14,MiddleBlocker,0,0,0,0,0,0,0,6109,客隊,蔡秉諺
蘇厚禎 #20,Libero,0,0,0,3,1,0,0,6109,客隊,蘇厚禎
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,6109,客隊,許廷恩
花村和哉 #14,OutsideHitter,10,2,3,5,3,0,15,6109,主隊,花村和哉
利安 #10,OppositeHitter,11,1,2,0,0,0,14,6109,主隊,利安
劉鴻敏 #7,OutsideHitter,8,2,1,10,5,0,11,6109,主隊,劉鴻敏
穆多 #15,MiddleBlocker,4,4,0,0,1,0,8,6109,主隊,穆多
劉博元 #5,OutsideHitter,6,0,0,5,0,0,6,6109,主隊,劉博元
陳政錡 #4,MiddleBlocker,2,1,0,1,1,0,3,6109,主隊,陳政錡
李權紘 #66,OppositeHitter,1,0,0,0,0,0,1,6109,主隊,李權紘
高得益 #12,Setter,0,1,0,0,0,34,1,6109,主隊,高得益
李尼希米 #1,OutsideHitter,0,0,0,0,0,0,0,6109,主隊,李尼希米
黃仁威 #20,Setter,0,0,0,0,0,1,0,6109,主隊,黃仁威
鄭玉森 #16,Libero,0,0,0,0,0,0,0,6109,主隊,鄭玉森
甘茂宏 #9,MiddleBlocker,0,0,0,0,0,0,0,6109,主隊,甘茂宏
豹爾文 #27,OppositeHitter,0,0,0,0,0,0,0,6109,主隊,豹爾文
阿薩力 #99,OutsideHitter,0,0,0,0,0,0,0,6109,主隊,阿薩力
洪𤋮鈞 #8,OppositeHitter,0,0,0,0,0,0,0,6109,主隊,洪𤋮鈞
許美中 #56,MiddleBlocker,0,0,0,0,0,0,0,6109,主隊,許美中
黃意凱 #32,Libero,0,0,0,11,5,0,0,6109,主隊,黃意凱
吳宗軒 #11,OppositeHitter,22,0,0,0,1,0,22,6110,客隊,吳宗軒
施琅 #9,OutsideHitter,17,3,1,8,1,0,21,6110,客隊,施琅
漢佳 #2,OutsideHitter,9,1,2,18,0,0,12,6110,客隊,漢佳
施宗諭 #10,MiddleBlocker,3,3,0,1,1,0,6,6110,客隊,施宗諭
汪秉勳 #15,MiddleBlocker,5,0,0,2,0,0,5,6110,客隊,汪秉勳
黃謙巽 #18,OutsideHitter,0,0,0,0,0,0,0,6110,客隊,黃謙巽
莊哲育 #4,Setter,0,0,0,0,0,7,0,6110,客隊,莊哲育
林冠洲 #13,OutsideHitter,0,0,0,1,0,0,0,6110,客隊,林冠洲
張昀亮 #16,Libero,0,0,0,11,3,1,0,6110,客隊,張昀亮
宋柏霆 #12,OutsideHitter,0,0,0,0,0,0,0,6110,客隊,宋柏霆
蔡秉諺 #14,MiddleBlocker,0,0,0,0,0,0,0,6110,客隊,蔡秉諺
蘇厚禎 #20,Libero,0,0,0,3,0,0,0,6110,客隊,蘇厚禎
薩蘭迪 #17,Setter,0,0,0,0,0,38,0,6110,客隊,薩蘭迪
許廷恩 #44,OppositeHitter,0,0,0,0,0,0,0,6110,客隊,許廷恩
